payment_id,customer_id,amount_inr,currency,payment_method,payment_status,failure_reason,previous_successes,previous_failures,retry_count,customer_ltv_inr,subscription_status,recovered,outcome
pay_000248,cust_66135,2063.27,INR,wallet,failed,authentication_failure,3,1,0,11235.09,active,0,failed_unrecovered
pay_000249,cust_20158,2676.78,INR,wallet,failed,unknown,6,2,1,27959.82,none,1,failed_recovered
pay_000250,cust_11891,1431.24,INR,netbanking,failed,insufficient_balance,5,2,1,9500.05,pending,0,failed_unrecovered
pay_000251,cust_12346,1166.84,INR,upi,failed,network_timeout,5,0,0,7907.39,none,1,failed_recovered
pay_000252,cust_40617,864.19,INR,upi,failed,card_expired,3,0,1,4446.26,pending,0,failed_unrecovered
pay_000253,cust_68538,504.2,INR,netbanking,failed,insufficient_balance,4,0,1,3014.84,none,0,failed_unrecovered
pay_000254,cust_83508,655.71,INR,upi,failed,card_expired,4,1,0,5332.69,active,0,failed_unrecovered
pay_000255,cust_78132,1295.52,INR,upi,failed,unknown,7,2,0,12128.73,pending,0,failed_unrecovered
pay_000256,cust_15284,425.3,INR,card,failed,insufficient_balance,3,1,2,1892.11,pending,0,failed_unrecovered
pay_000257,cust_31758,518.78,INR,wallet,failed,bank_declined,2,1,1,2630.62,active,1,failed_recovered
pay_000258,cust_46051,4598.42,INR,card,failed,bank_declined,4,5,1,25319.98,none,0,failed_unrecovered
pay_000259,cust_50407,2202.4,INR,card,failed,authentication_failure,4,1,2,18267.07,pending,1,failed_recovered
pay_000260,cust_66805,1198.58,INR,upi,failed,insufficient_balance,4,1,0,7586.36,pending,1,failed_recovered
pay_000261,cust_89551,13904.38,INR,card,failed,network_timeout,2,0,1,69205.0,none,0,failed_unrecovered
pay_000262,cust_85056,408.35,INR,wallet,failed,network_timeout,6,1,1,4302.08,none,0,failed_unrecovered
pay_000263,cust_87676,4331.17,INR,upi,failed,network_timeout,7,1,0,41604.15,pending,0,failed_unrecovered
pay_000264,cust_48636,1628.19,INR,card,failed,unknown,7,2,0,13652.69,none,0,failed_unrecovered
pay_000265,cust_53580,3648.55,INR,netbanking,failed,authentication_failure,4,0,1,30871.78,active,0,failed_unrecovered
pay_000266,cust_37772,1985.45,INR,card,failed,insufficient_balance,4,0,0,11018.06,active,0,failed_unrecovered
pay_000267,cust_54577,333.79,INR,card,failed,bank_declined,4,0,1,2672.71,pending,1,failed_recovered
pay_000268,cust_69132,1961.48,INR,card,failed,card_expired,5,2,1,15230.64,active,0,failed_unrecovered
pay_000269,cust_67869,2434.61,INR,upi,failed,card_expired,7,2,0,26978.81,pending,0,failed_unrecovered
pay_000270,cust_55951,250.32,INR,upi,failed,bank_declined,6,5,0,1855.78,active,0,failed_unrecovered
pay_000271,cust_25479,10354.59,INR,netbanking,failed,card_expired,3,0,0,72191.89,pending,0,failed_unrecovered
pay_000272,cust_14916,2381.84,INR,netbanking,failed,bank_declined,8,3,1,27229.97,none,0,failed_unrecovered
pay_000273,cust_52125,3295.56,INR,netbanking,failed,unknown,4,0,3,19444.06,pending,0,failed_unrecovered
pay_000274,cust_90416,630.53,INR,netbanking,failed,insufficient_balance,4,2,0,4247.02,none,1,failed_recovered
pay_000275,cust_49677,3351.28,INR,card,failed,unknown,1,1,0,18217.71,halted,1,failed_recovered
pay_000276,cust_81911,4798.68,INR,card,failed,bank_declined,3,3,2,29539.76,active,1,failed_recovered
pay_000277,cust_85205,2261.43,INR,card,failed,bank_declined,5,1,2,14775.82,active,0,failed_unrecovered
pay_000278,cust_48228,1784.88,INR,card,failed,authentication_failure,6,2,2,17889.96,active,0,failed_unrecovered
pay_000279,cust_35605,805.38,INR,card,failed,card_expired,7,1,1,6841.73,none,0,failed_unrecovered
pay_000280,cust_91201,1481.72,INR,card,failed,bank_declined,5,3,0,10976.77,active,0,failed_unrecovered
pay_000281,cust_76124,1135.37,INR,netbanking,failed,card_expired,8,0,0,10694.6,active,1,failed_recovered
pay_000282,cust_42007,3011.94,INR,upi,failed,card_expired,3,0,3,16823.0,none,0,failed_unrecovered
pay_000283,cust_75640,837.69,INR,upi,failed,unknown,5,1,2,7895.94,pending,0,failed_unrecovered
pay_000284,cust_84638,2992.09,INR,upi,failed,authentication_failure,2,1,1,18289.63,active,1,failed_recovered
pay_000285,cust_77338,845.95,INR,card,failed,insufficient_balance,5,5,0,8154.57,active,0,failed_unrecovered
pay_000286,cust_50069,1421.44,INR,upi,failed,insufficient_balance,2,1,0,7334.32,none,0,failed_unrecovered
pay_000287,cust_33477,3133.74,INR,card,failed,bank_declined,6,0,0,30151.59,none,0,failed_unrecovered
pay_000288,cust_24966,955.4,INR,card,failed,insufficient_balance,7,1,1,10059.73,active,0,failed_unrecovered
pay_000289,cust_85444,3232.54,INR,upi,failed,bank_declined,3,1,4,13574.33,pending,0,failed_unrecovered
pay_000290,cust_34475,2960.86,INR,card,failed,insufficient_balance,4,1,1,21983.52,none,0,failed_unrecovered
pay_000291,cust_70995,1410.48,INR,upi,failed,bank_declined,5,1,2,11120.37,halted,0,failed_unrecovered
pay_000292,cust_65191,5121.21,INR,upi,failed,insufficient_balance,6,0,2,43231.28,none,0,failed_unrecovered
pay_000293,cust_10242,1930.53,INR,netbanking,failed,card_expired,6,0,0,14742.79,pending,0,failed_unrecovered
pay_000294,cust_33400,4854.16,INR,upi,failed,network_timeout,5,1,1,31555.9,none,0,failed_unrecovered
pay_000295,cust_92636,9042.22,INR,upi,failed,bank_declined,4,2,2,63556.2,active,0,failed_unrecovered
pay_000296,cust_32146,1448.63,INR,card,failed,unknown,7,3,0,12557.91,active,0,failed_unrecovered
pay_000297,cust_11327,3216.35,INR,card,failed,authentication_failure,6,2,1,32153.72,halted,0,failed_unrecovered
pay_000298,cust_59196,1014.07,INR,upi,failed,card_expired,4,2,0,8204.52,pending,1,failed_recovered
pay_000299,cust_87011,710.53,INR,card,failed,insufficient_balance,5,2,2,5082.44,none,1,failed_recovered
pay_000300,cust_93016,1509.64,INR,upi,failed,authentication_failure,7,1,0,15805.28,active,0,failed_unrecovered
pay_000301,cust_10932,528.06,INR,upi,failed,unknown,3,1,0,2244.11,none,0,failed_unrecovered
pay_000302,cust_96416,774.1,INR,card,failed,authentication_failure,4,1,2,6679.96,active,0,failed_unrecovered
pay_000303,cust_66487,3065.09,INR,card,failed,insufficient_balance,3,0,2,19940.21,pending,0,failed_unrecovered
pay_000304,cust_17722,1133.72,INR,card,failed,unknown,6,0,2,9546.56,active,1,failed_recovered
pay_000305,cust_46436,3411.83,INR,card,failed,card_expired,8,1,0,38237.62,pending,0,failed_unrecovered
pay_000306,cust_27344,2356.69,INR,wallet,failed,network_timeout,2,2,3,10366.14,halted,0,failed_unrecovered
pay_000307,cust_47049,9524.1,INR,card,failed,unknown,8,3,1,88801.99,active,0,failed_unrecovered
pay_000308,cust_98126,2885.48,INR,upi,failed,insufficient_balance,1,1,0,8797.44,active,0,failed_unrecovered
pay_000309,cust_69868,4906.61,INR,card,failed,unknown,7,1,0,39456.32,pending,1,failed_recovered
pay_000310,cust_22287,2584.37,INR,upi,failed,card_expired,9,1,0,33829.67,none,0,failed_unrecovered
pay_000311,cust_42774,2382.24,INR,card,failed,unknown,8,3,0,30651.02,active,0,failed_unrecovered
pay_000312,cust_23714,5134.83,INR,upi,failed,card_expired,3,1,1,26828.74,active,0,failed_unrecovered
pay_000313,cust_29162,3286.11,INR,upi,failed,unknown,3,1,0,22570.6,active,1,failed_recovered
pay_000314,cust_71033,2174.6,INR,wallet,failed,insufficient_balance,5,3,0,17601.82,none,1,failed_recovered
pay_000315,cust_24326,2165.99,INR,netbanking,failed,network_timeout,8,3,0,19678.0,active,0,failed_unrecovered
pay_000316,cust_89259,2921.78,INR,card,failed,bank_declined,6,0,2,31841.58,active,0,failed_unrecovered
pay_000317,cust_43987,983.69,INR,upi,failed,bank_declined,5,0,0,9689.27,halted,0,failed_unrecovered
pay_000318,cust_43547,946.83,INR,upi,failed,insufficient_balance,14,1,0,17572.1,halted,0,failed_unrecovered
pay_000319,cust_75634,6492.53,INR,upi,failed,network_timeout,5,1,4,47134.59,active,1,failed_recovered
pay_000320,cust_33795,9638.44,INR,upi,failed,insufficient_balance,2,0,1,34078.43,none,0,failed_unrecovered
pay_000321,cust_95134,780.2,INR,card,failed,bank_declined,8,1,1,8004.14,pending,0,failed_unrecovered
pay_000322,cust_54733,985.79,INR,card,failed,card_expired,4,3,0,7834.87,pending,1,failed_recovered
pay_000323,cust_51787,5033.21,INR,card,failed,unknown,4,2,1,34787.86,pending,0,failed_unrecovered
pay_000324,cust_91240,2909.42,INR,upi,failed,insufficient_balance,4,2,1,25218.26,none,1,failed_recovered
pay_000325,cust_47581,3308.75,INR,wallet,failed,insufficient_balance,6,1,2,23419.06,active,0,failed_unrecovered
pay_000326,cust_93448,4033.88,INR,card,failed,insufficient_balance,3,0,1,31650.42,active,0,failed_unrecovered
pay_000327,cust_74860,1449.37,INR,card,failed,bank_declined,6,1,2,15699.74,active,0,failed_unrecovered
pay_000328,cust_87695,2422.4,INR,card,failed,insufficient_balance,3,0,2,17289.55,halted,0,failed_unrecovered
pay_000329,cust_17086,2258.63,INR,upi,failed,bank_declined,6,0,0,20393.46,pending,0,failed_unrecovered
pay_000330,cust_42675,831.22,INR,upi,failed,authentication_failure,3,1,4,4516.0,pending,0,failed_unrecovered
pay_000331,cust_28205,2390.18,INR,upi,failed,network_timeout,6,0,0,25867.24,active,1,failed_recovered
pay_000332,cust_29120,5483.41,INR,card,failed,bank_declined,4,1,0,42531.29,pending,1,failed_recovered
pay_000333,cust_10052,1332.51,INR,upi,failed,insufficient_balance,7,1,0,14734.35,halted,0,failed_unrecovered
pay_000334,cust_59501,2064.94,INR,upi,failed,network_timeout,5,1,1,19065.51,active,0,failed_unrecovered
pay_000335,cust_56070,2168.04,INR,upi,failed,insufficient_balance,10,1,0,31310.78,none,1,failed_recovered
pay_000336,cust_61124,1393.18,INR,upi,failed,authentication_failure,7,2,1,13939.91,active,1,failed_recovered
pay_000337,cust_64245,3310.16,INR,netbanking,failed,card_expired,2,0,3,22595.0,halted,0,failed_unrecovered
pay_000338,cust_17814,976.02,INR,card,failed,bank_declined,5,2,1,7008.23,active,0,failed_unrecovered
pay_000339,cust_47948,5972.51,INR,card,failed,card_expired,6,2,0,60697.8,pending,0,failed_unrecovered
pay_000340,cust_17419,3162.53,INR,upi,failed,authentication_failure,4,0,3,17419.89,none,0,failed_unrecovered
pay_000341,cust_46831,774.68,INR,card,failed,insufficient_balance,5,1,0,5789.55,none,0,failed_unrecovered
pay_000342,cust_61703,8297.84,INR,card,failed,bank_declined,6,1,1,72826.95,active,0,failed_unrecovered
pay_000343,cust_57989,2094.0,INR,upi,failed,insufficient_balance,8,0,1,23486.87,pending,0,failed_unrecovered
pay_000344,cust_99478,939.07,INR,card,failed,network_timeout,7,2,2,7795.89,active,0,failed_unrecovered
pay_000345,cust_56053,4864.12,INR,upi,failed,unknown,4,0,1,32015.91,none,1,failed_recovered
pay_000346,cust_93714,2809.46,INR,card,failed,bank_declined,6,2,1,23170.61,pending,1,failed_recovered
pay_000347,cust_63829,365.32,INR,card,failed,bank_declined,4,3,1,2501.6,pending,0,failed_unrecovered
pay_000348,cust_85465,1121.53,INR,upi,failed,unknown,5,1,2,10003.44,active,0,failed_unrecovered
pay_000349,cust_29341,2313.99,INR,upi,failed,bank_declined,10,1,0,26854.27,none,1,failed_recovered
pay_000350,cust_31620,257.74,INR,card,failed,bank_declined,3,3,4,1734.61,pending,0,failed_unrecovered
pay_000351,cust_36341,1943.23,INR,card,failed,bank_declined,3,3,1,10547.75,active,0,failed_unrecovered
pay_000352,cust_92842,2075.01,INR,netbanking,failed,network_timeout,6,1,2,17068.26,active,1,failed_recovered
pay_000353,cust_99004,620.42,INR,card,failed,insufficient_balance,4,0,1,4100.38,active,0,failed_unrecovered
pay_000354,cust_65444,2296.46,INR,upi,failed,authentication_failure,6,0,2,23938.17,pending,1,failed_recovered
pay_000355,cust_54881,1812.13,INR,upi,failed,bank_declined,6,3,1,13172.96,none,0,failed_unrecovered
pay_000356,cust_63433,616.08,INR,card,failed,insufficient_balance,8,1,0,6960.37,none,1,failed_recovered
pay_000357,cust_17202,4118.1,INR,upi,failed,authentication_failure,7,2,2,45049.38,pending,0,failed_unrecovered
pay_000358,cust_88679,3826.13,INR,card,failed,card_expired,3,1,0,24857.36,none,0,failed_unrecovered
pay_000359,cust_79954,1386.83,INR,wallet,failed,insufficient_balance,5,1,1,11290.9,pending,1,failed_recovered
pay_000360,cust_44425,1505.41,INR,card,failed,network_timeout,3,1,0,9768.1,active,0,failed_unrecovered
pay_000361,cust_13125,3460.54,INR,upi,failed,authentication_failure,7,3,0,32586.18,none,1,failed_recovered
pay_000362,cust_26527,1502.59,INR,card,failed,authentication_failure,3,1,0,8563.22,active,0,failed_unrecovered
pay_000363,cust_72575,316.63,INR,card,failed,unknown,4,2,2,2074.56,active,0,failed_unrecovered
pay_000364,cust_99100,2789.97,INR,card,failed,authentication_failure,6,1,0,26002.54,none,0,failed_unrecovered
pay_000365,cust_56572,865.76,INR,wallet,failed,insufficient_balance,6,2,0,9124.06,active,1,failed_recovered
pay_000366,cust_85940,1267.35,INR,upi,failed,card_expired,8,0,1,13802.59,halted,0,failed_unrecovered
pay_000367,cust_38558,6685.03,INR,wallet,failed,authentication_failure,7,0,2,64313.8,none,0,failed_unrecovered
pay_000368,cust_90086,1595.53,INR,netbanking,failed,card_expired,4,1,2,12302.19,pending,0,failed_unrecovered
pay_000369,cust_35638,1802.81,INR,upi,failed,bank_declined,4,1,1,10443.04,active,0,failed_unrecovered
pay_000370,cust_51834,2847.63,INR,upi,failed,bank_declined,4,2,2,24402.4,active,0,failed_unrecovered
pay_000371,cust_47151,2836.55,INR,upi,failed,card_expired,6,0,1,28443.93,active,0,failed_unrecovered
pay_000372,cust_85370,787.03,INR,upi,failed,unknown,7,2,2,7397.48,pending,0,failed_unrecovered
pay_000373,cust_64432,1704.92,INR,upi,failed,bank_declined,8,1,0,16765.2,halted,0,failed_unrecovered
pay_000374,cust_72207,1859.53,INR,card,failed,bank_declined,3,0,0,12195.33,pending,1,failed_recovered
pay_000375,cust_25274,2299.31,INR,upi,failed,unknown,4,0,0,20318.41,pending,0,failed_unrecovered
pay_000376,cust_83690,2335.17,INR,upi,failed,bank_declined,1,0,1,12839.3,pending,0,failed_unrecovered
pay_000377,cust_13572,18476.21,INR,netbanking,failed,insufficient_balance,5,2,0,116564.02,pending,0,failed_unrecovered
pay_000378,cust_29721,624.7,INR,upi,failed,bank_declined,5,2,0,4442.13,none,1,failed_recovered
pay_000379,cust_64667,4348.67,INR,netbanking,failed,authentication_failure,5,1,3,38048.1,active,1,failed_recovered
pay_000380,cust_13143,5221.71,INR,upi,failed,authentication_failure,1,1,0,21778.78,none,1,failed_recovered
pay_000381,cust_78901,2804.69,INR,upi,failed,authentication_failure,7,2,3,24621.44,pending,0,failed_unrecovered
pay_000382,cust_24369,1002.51,INR,card,failed,network_timeout,3,2,2,7482.98,active,0,failed_unrecovered
pay_000383,cust_64093,8052.54,INR,card,failed,card_expired,6,0,0,87473.74,active,1,failed_recovered
pay_000384,cust_47809,250.32,INR,netbanking,failed,authentication_failure,4,0,0,1639.98,active,1,failed_recovered
pay_000385,cust_88762,973.21,INR,card,failed,authentication_failure,3,0,2,6203.83,pending,0,failed_unrecovered
pay_000386,cust_71495,5167.04,INR,netbanking,failed,insufficient_balance,9,1,3,58989.82,active,0,failed_unrecovered
pay_000387,cust_67099,1290.06,INR,upi,failed,insufficient_balance,4,2,0,7516.32,none,0,failed_unrecovered
pay_000388,cust_68431,7573.12,INR,upi,failed,unknown,8,0,1,95365.14,pending,1,failed_recovered
pay_000389,cust_97995,461.7,INR,card,failed,authentication_failure,6,1,1,4010.51,none,1,failed_recovered
pay_000390,cust_32888,661.59,INR,netbanking,failed,authentication_failure,2,0,3,2057.5,active,1,failed_recovered
pay_000391,cust_89534,1115.51,INR,wallet,failed,authentication_failure,9,1,1,12596.27,active,0,failed_unrecovered
pay_000392,cust_57633,2620.71,INR,upi,failed,bank_declined,4,2,0,17257.66,active,0,failed_unrecovered
pay_000393,cust_92416,1473.98,INR,upi,failed,network_timeout,6,2,2,11319.34,active,0,failed_unrecovered
pay_000394,cust_53268,1157.69,INR,card,failed,bank_declined,8,2,1,13823.65,none,0,failed_unrecovered
pay_000395,cust_55675,6463.32,INR,upi,failed,insufficient_balance,9,0,0,69208.98,active,1,failed_recovered
pay_000396,cust_84614,7027.89,INR,wallet,failed,network_timeout,5,2,1,66540.45,pending,1,failed_recovered
pay_000397,cust_21682,1239.67,INR,netbanking,failed,bank_declined,7,3,3,12928.66,active,0,failed_unrecovered
pay_000398,cust_80748,386.35,INR,card,failed,network_timeout,6,1,2,3928.7,pending,0,failed_unrecovered
pay_000399,cust_47859,258.22,INR,card,failed,bank_declined,5,3,2,2252.99,none,0,failed_unrecovered
pay_000400,cust_86879,2232.56,INR,card,failed,bank_declined,6,2,0,22440.16,pending,0,failed_unrecovered
pay_000401,cust_45034,3248.35,INR,upi,failed,insufficient_balance,6,5,0,28158.77,halted,0,failed_unrecovered
pay_000402,cust_41763,1905.01,INR,netbanking,failed,card_expired,6,0,1,17855.72,active,0,failed_unrecovered
pay_000403,cust_86723,1688.72,INR,card,failed,insufficient_balance,6,0,0,14398.19,none,1,failed_recovered
pay_000404,cust_65215,872.58,INR,netbanking,failed,insufficient_balance,5,0,1,7748.34,halted,0,failed_unrecovered
pay_000405,cust_48342,3245.5,INR,upi,failed,unknown,6,3,0,26750.1,pending,0,failed_unrecovered
pay_000406,cust_48797,8151.11,INR,netbanking,failed,insufficient_balance,3,1,0,43520.57,pending,0,failed_unrecovered
pay_000407,cust_79776,244.78,INR,upi,failed,card_expired,2,4,0,1544.84,none,0,failed_unrecovered
pay_000408,cust_94590,1678.73,INR,upi,failed,bank_declined,11,2,0,21354.44,pending,1,failed_recovered
pay_000409,cust_40944,751.62,INR,netbanking,failed,bank_declined,8,1,1,7964.2,halted,0,failed_unrecovered
pay_000410,cust_84750,470.65,INR,upi,failed,insufficient_balance,8,0,1,5315.06,pending,1,failed_recovered
pay_000411,cust_49383,651.04,INR,upi,failed,authentication_failure,1,2,0,1649.74,active,0,failed_unrecovered
pay_000412,cust_63225,2533.22,INR,wallet,failed,authentication_failure,7,0,0,26475.0,halted,1,failed_recovered
pay_000413,cust_58510,2591.54,INR,wallet,failed,insufficient_balance,6,0,1,22015.71,pending,0,failed_unrecovered
pay_000414,cust_97449,6699.59,INR,card,failed,card_expired,3,0,2,32539.16,pending,0,failed_unrecovered
pay_000415,cust_98073,1814.28,INR,card,failed,unknown,9,3,1,18557.0,pending,0,failed_unrecovered
pay_000416,cust_99320,369.87,INR,card,failed,authentication_failure,7,3,0,3792.34,active,1,failed_recovered
pay_000417,cust_10403,1452.71,INR,upi,failed,network_timeout,5,1,1,14360.71,halted,0,failed_unrecovered
pay_000418,cust_15336,516.87,INR,upi,failed,insufficient_balance,4,1,0,4182.96,none,0,failed_unrecovered
pay_000419,cust_30578,607.54,INR,card,failed,bank_declined,6,0,3,5215.53,none,0,failed_unrecovered
pay_000420,cust_94365,3035.24,INR,card,failed,bank_declined,6,4,0,23548.76,active,0,failed_unrecovered
pay_000421,cust_55685,2143.73,INR,card,failed,insufficient_balance,1,4,0,10724.77,pending,1,failed_recovered
pay_000422,cust_44034,3054.44,INR,card,failed,bank_declined,7,1,0,34988.18,none,1,failed_recovered
pay_000423,cust_31391,1304.79,INR,upi,failed,bank_declined,4,0,1,8325.34,pending,1,failed_recovered
pay_000424,cust_66892,3666.59,INR,card,failed,card_expired,4,2,1,19244.9,pending,0,failed_unrecovered
pay_000425,cust_51039,1240.76,INR,upi,failed,authentication_failure,6,1,1,11758.6,none,0,failed_unrecovered
pay_000426,cust_61016,4917.5,INR,card,failed,authentication_failure,2,0,4,16556.14,pending,0,failed_unrecovered
pay_000427,cust_14407,2454.59,INR,card,failed,card_expired,5,1,0,16431.69,pending,0,failed_unrecovered
pay_000428,cust_98806,1494.05,INR,netbanking,failed,authentication_failure,2,1,0,4508.44,active,1,failed_recovered
pay_000429,cust_34952,2178.57,INR,upi,failed,insufficient_balance,5,0,2,15344.93,active,1,failed_recovered
